_id,_time_c,_time_u,location,date,type,competition,face,distance,distance_units,maxshotsinserie,maxseries,bowsetup_id,arrowset_id,sightadviceaccept_shot_id,meteo_weather,meteo_wind,meteo_winddir,notes,unrecorded_volume,unrecorded_score,time_prep,time_shoot,time_warn,forced_end,archived,_aid
190,1651516462,1651516462,Bondy,1641682800,3,0,23,18.0,0,1,120,1,1,,,,,,60,,,,,,0,r1iJvHbkTs7K
191,1651516462,1651516462,Herentals,1641769200,3,0,23,18.0,0,1,120,1,1,,,,,,210,,,,,,0,r1iJvHbkTs7K
192,1651516462,1651516462,KJSS Rumst,1641855600,3,0,23,18.0,0,1,120,1,1,,,,,,53,,,,,,0,r1iJvHbkTs7K
193,1651516462,1651516462,Herentals,1641942000,3,0,23,18.0,0,1,120,1,1,,,,,,192,,,,,,0,r1iJvHbkTs7K
194,1651516462,1651516462,Herentals,1642114800,3,0,23,18.0,0,1,120,1,1,,,,,,180,,,,,,0,r1iJvHbkTs7K
195,1651516462,1651516462,Herentals,1642201200,1,0,10,70.0,0,1,120,1,1,,,,,,218,,,,,,0,r1iJvHbkTs7K
196,1651516462,1651516462,Herentals,1642374000,3,0,23,18.0,0,1,120,1,1,,,,,,235,,,,,,0,r1iJvHbkTs7K
197,1651516462,1651516462,Herentals,1642546800,3,0,23,18.0,0,1,120,1,1,,,,,,153,,,,,,0,r1iJvHbkTs7K
198,1651516462,1651516462,KJSS Rumst,1643065200,3,0,23,18.0,0,1,120,1,1,,,,,,175,,,,,,0,r1iJvHbkTs7K
199,1651516462,1651516462,Herentals,1643151600,1,0,10,70.0,0,1,120,1,1,,,,,,235,,,,,,0,r1iJvHbkTs7K
200,1651516462,1651516462,KJSS Rumst,1643238000,3,0,23,18.0,0,1,120,1,1,,,,,,311,,,,,,0,r1iJvHbkTs7K
201,1651516462,1651516462,Herentals,1643324400,1,0,10,70.0,0,1,120,1,1,,,,,,206,,,,,,0,r1iJvHbkTs7K
202,1651516462,1651516462,Herentals,1643583600,1,0,10,70.0,0,1,120,1,1,,,,,,267,,,,,,0,r1iJvHbkTs7K
203,1651516462,1651516462,Herentals,1643756400,1,0,10,70.0,0,1,120,1,1,,,,,,206,,,,,,0,r1iJvHbkTs7K
204,1651516462,1651516462,KJSS Rumst,1643842800,3,0,23,18.0,0,1,120,1,1,,,,,,120,,,,,,0,r1iJvHbkTs7K
205,1651516462,1651516462,Herentals,1643929200,1,0,10,70.0,0,1,120,1,1,,,,,,220,,,,,,0,r1iJvHbkTs7K
206,1651516462,1651516462,Herentals,1644015600,1,0,10,70.0,0,1,120,1,1,,,,,,263,,,,,,0,r1iJvHbkTs7K
207,1651516462,1651516462,Herentals,1644188400,1,0,10,70.0,0,1,120,1,1,,,,,,250,,,,,,0,r1iJvHbkTs7K
208,1651516462,1651516462,Herentals,1644361200,1,0,10,70.0,0,1,120,1,1,,,,,,176,,,,,,0,r1iJvHbkTs7K
209,1651516462,1651516462,Herentals,1644534000,1,0,10,70.0,0,1,120,1,1,,,,,,214,,,,,,0,r1iJvHbkTs7K
210,1651516462,1651516462,Herentals,1644620400,1,0,10,70.0,0,1,120,1,1,,,,,,300,,,,,,0,r1iJvHbkTs7K
211,1651516462,1651516462,Herentals,1644793200,1,0,10,70.0,0,1,120,1,1,,,,,,210,,,,,,0,r1iJvHbkTs7K
212,1651516462,1651516462,KJSS Rumst,1644879600,3,0,23,18.0,0,1,120,1,1,,,,,,155,,,,,,0,r1iJvHbkTs7K
213,1651516462,1651516462,Herentals,1644966000,1,0,10,70.0,0,1,120,1,1,,,,,,200,,,,,,0,r1iJvHbkTs7K
214,1651516462,1651516462,KJSS Rumst,1645052400,3,0,23,18.0,0,1,120,1,1,,,,,,150,,,,,,0,r1iJvHbkTs7K
215,1651516462,1651516462,Herentals,1645138800,1,0,10,70.0,0,1,120,1,1,,,,,,210,,,,,,0,r1iJvHbkTs7K
216,1651516462,1651516462,Herentals,1645225200,1,0,10,70.0,0,1,120,1,1,,,,,,300,,,,,,0,r1iJvHbkTs7K
217,1651516462,1651516462,Herentals,1645398000,1,0,10,70.0,0,1,120,1,1,,,,,,255,,,,,,0,r1iJvHbkTs7K
218,1651516462,1651516462,Herentals,1645570800,1,0,10,70.0,0,1,120,1,1,,,,,,220,,,,,,0,r1iJvHbkTs7K
219,1651516462,1651516462,KJSS Rumst,1645657200,3,0,23,18.0,0,1,120,1,1,,,,,,150,,,,,,0,r1iJvHbkTs7K
220,1651516462,1651516462,KJSS Rumst,1645743600,1,0,10,70.0,0,1,120,1,1,,,,,,185,,,,,,0,r1iJvHbkTs7K
221,1651516462,1651516462,Herentals,1645830000,1,0,10,70.0,0,1,120,1,1,,,,,,310,,,,,,0,r1iJvHbkTs7K
222,1651516462,1651516462,Herentals,1646002800,1,0,10,70.0,0,1,120,1,1,,,,,,96,,,,,,0,r1iJvHbkTs7K
223,1651516462,1651516462,Herentals,1646175600,1,0,10,70.0,0,1,120,1,1,,,,,,126,,,,,,0,r1iJvHbkTs7K
224,1651516462,1651516462,Herentals,1646348400,1,0,10,70.0,0,1,120,1,1,,,,,,134,,,,,,0,r1iJvHbkTs7K
225,1651516462,1651516462,Herentals,1646434800,1,0,10,70.0,0,1,120,1,1,,,,,,150,,,,,,0,r1iJvHbkTs7K
226,1651516462,1651516462,Herentals,1646607600,1,0,10,70.0,0,1,120,1,1,,,,,,185,,,,,,0,r1iJvHbkTs7K
227,1651516462,1651516462,Herentals,1646953200,1,0,10,70.0,0,1,120,1,1,,,,,,200,,,,,,0,r1iJvHbkTs7K
228,1651516462,1651516462,Herentals,1647212400,1,0,10,70.0,0,1,120,1,1,,,,,,160,,,,,,0,r1iJvHbkTs7K
229,1651516462,1651516462,Herentals,1647385200,1,0,10,70.0,0,1,120,1,1,,,,,,180,,,,,,0,r1iJvHbkTs7K
230,1651516462,1651516462,Herentals,1647558000,1,0,10,70.0,0,1,120,1,1,,,,,,220,,,,,,0,r1iJvHbkTs7K
231,1651516462,1651516462,Herentals,1647644400,1,0,10,70.0,0,1,120,1,1,,,,,,275,,,,,,0,r1iJvHbkTs7K
232,1651516462,1651516462,Herentals,1647817200,1,0,10,70.0,0,1,120,1,1,,,,,,100,,,,,,0,r1iJvHbkTs7K
233,1651516462,1651516462,Herentals,1647990000,1,0,10,70.0,0,1,120,1,1,,,,,,100,,,,,,0,r1iJvHbkTs7K
234,1651516462,1651516462,Herentals,1648162800,1,0,10,70.0,0,1,120,1,1,,,,,,150,,,,,,0,r1iJvHbkTs7K
235,1651516462,1651516462,Herentals,1648249200,1,0,10,70.0,0,1,120,1,1,,,,,,130,,,,,,0,r1iJvHbkTs7K
236,1651516462,1651516462,Herentals,1648591200,1,0,10,70.0,0,1,120,1,1,,,,,,225,,,,,,0,r1iJvHbkTs7K
237,1651516462,1651516462,Herentals,1648764000,1,0,10,70.0,0,1,120,1,1,,,,,,165,,,,,,0,r1iJvHbkTs7K
238,1651516462,1651516462,Herentals,1649109600,1,0,10,70.0,0,1,120,1,1,,,,,,130,,,,,,0,r1iJvHbkTs7K
239,1651516462,1651516462,Herentals,1649196000,1,0,10,70.0,0,1,120,1,1,,,,,,300,,,,,,0,r1iJvHbkTs7K
240,1651516462,1651516462,Herentals,1649282400,1,0,10,70.0,0,1,120,1,1,,,,,,150,,,,,,0,r1iJvHbkTs7K
241,1651516462,1651516462,KJSS Rumst,1649368800,1,0,10,70.0,0,1,120,1,1,,,,,,100,,,,,,0,r1iJvHbkTs7K
242,1651516462,1651516462,Herentals,1649714400,1,0,10,70.0,0,1,120,1,1,,,,,,135,,,,,,0,r1iJvHbkTs7K
243,1651516462,1651516462,Herentals,1649887200,1,0,10,70.0,0,1,120,1,1,,,,,,175,,,,,,0,r1iJvHbkTs7K
244,1651516462,1651516462,KJSS Rumst,1649973600,1,0,10,70.0,0,1,120,1,1,,,,,,60,,,,,,0,r1iJvHbkTs7K
245,1651516462,1651516462,KJSS Rumst,1650060000,1,0,10,70.0,0,1,120,1,1,,,,,,50,,,,,,0,r1iJvHbkTs7K
246,1651516719,1651516736,Herentals,1651190400,1,0,10,83.0,0,1,280,1,1,,3.0,,,"naast veld van vooraan varens tegen achteraan varens, grotere groep wel",280,,,,,,0,r1iJvHbkTs7K
247,1651516779,1651516779,Herentals,1651276800,1,1,10,70.0,0,6,6,1,1,,3.0,,,,,323.0,,,,,0,r1iJvHbkTs7K
248,1651516800,1651516800,Herentals,1651276800,1,1,10,70.0,0,6,6,1,1,,3.0,,,,,329.0,,,,,0,r1iJvHbkTs7K
249,1651516877,1651516877,Herentals,1651276800,1,1,10,70.0,0,1,12,1,1,,3.0,,,inschieten,12,,,,,,0,r1iJvHbkTs7K
250,1651516912,1651516912,Herentals,1651276800,1,1,10,70.0,0,1,50,1,1,,3.0,,,afkampingen (teams+individueel) beide 1e geworden,50,,,,,,0,r1iJvHbkTs7K
251,1651593374,1651672511,Plovdiv,1651536000,1,1,10,70.0,0,1,20,1,1,,4.0,,,official training,20,,,,,,0,r1iJvHbkTs7K
252,1651672466,1651672478,Plovdiv,1651622400,1,1,10,70.0,0,6,0,1,1,,,,,Proefpijlen,21,,,,,,0,r1iJvHbkTs7K
253,1651672466,1651672466,Plovdiv,1651622400,1,1,10,70.0,0,6,6,1,1,,,,,,,,,,,,0,r1iJvHbkTs7K
254,1651672466,1651672466,Plovdiv,1651622400,1,1,10,70.0,0,6,6,1,1,,,,,,,,,,,,0,r1iJvHbkTs7K
255,1651731160,1651735064,Plovdiv,1651708800,1,0,10,70.0,0,1,21,1,1,,1.0,,,trainen trainingsveld vm,65,,,,,,0,r1iJvHbkTs7K
256,1651755621,1657380953,Plovdiv,1651622400,1,1,10,70.0,0,3,5,1,1,,,,,"ind finales 1/24

s/o verloren

heel teleurgesteld",,,,,,,0,r1iJvHbkTs7K
257,1651755647,1651755647,Plovdiv,1651708800,1,0,10,70.0,0,1,100,1,1,,1.0,,,na finale training losgeschoten,100,,,,,,0,r1iJvHbkTs7K
258,1651778008,1651778008,Plovdiv,1651708800,1,1,10,70.0,0,1,32,1,1,,1.0,,,mixed team finale,32,,,,,,0,r1iJvHbkTs7K
259,1651823521,1657380999,Plovdiv,1651795200,1,1,10,70.0,0,6,4,1,1,,,,,"team ronde 1 tegen estonia, goede scores",,12.0,,,,,0,r1iJvHbkTs7K
260,1651823539,1657381061,Plovdiv,1651795200,1,1,10,70.0,0,6,0,1,1,,,,,team ronde 2 tegen Nederland geen goede scores,,,,,,1.0,0,r1iJvHbkTs7K
261,1651823581,1651823600,Plovdiv,1651795200,1,0,0,5.0,0,1,11,1,1,,3.0,,,5m techniek opzoeken en overdrijven,11,,,,,,0,r1iJvHbkTs7K
262,1651823636,1651847908,Plovdiv,1651795200,1,0,10,70.0,0,1,0,1,1,,3.0,,,70m trainen opwarming,58,,,,,,0,r1iJvHbkTs7K
263,1651837200,1651837200,Plovdiv,1651795200,1,0,10,70.0,0,8,9,1,1,,1.0,,,9x8 plotten,,,,,,,0,r1iJvHbkTs7K
264,1651842066,1651851698,Plovdiv,1651795200,1,0,10,70.0,0,8,3,1,1,,,,,"tegen ben, meeste 10en wint de set

6-0 gewonnen",,,,,,1.0,0,r1iJvHbkTs7K
265,1651844113,1651851735,Plovdiv,1651795200,1,0,10,70.0,0,8,4,1,1,,,,,"tegen Theo

7-1 gewonnen",,,,,,1.0,0,r1iJvHbkTs7K
266,1651851964,1651851964,Plovdiv,1651795200,1,1,10,70.0,0,1,20,1,1,,,,,opwarming voor de team finales,20,,,,,,0,r1iJvHbkTs7K
267,1651909305,1651914604,Plovdiv,1651881600,1,0,13,50.0,0,1,18,1,1,,,,,,96,,,,,,0,r1iJvHbkTs7K
268,1652086746,1652086746,KJSS Rumst,1652054400,1,0,0,5.0,0,1,36,1,2,,1.0,,,opwarmen kort bij,36,,,,,,0,r1iJvHbkTs7K
269,1652091638,1652091638,KJSS Rumst,1652054400,1,0,10,70.0,0,1,72,1,2,,1.0,,,rustig losschieten 70m,72,,,,,,0,r1iJvHbkTs7K
270,1652174314,1652174314,Herentals,1652140800,1,0,0,5.0,0,1,40,1,2,,2.0,,,opwarmen,40,,,,,,0,r1iJvHbkTs7K
271,1652182972,1652182972,Herentals,1652140800,1,0,10,70.0,0,1,220,1,2,,2.0,,,"letten op hoek goed nemen en hand ontspannen in grip, tape aangebracht",220,,,,,,0,r1iJvHbkTs7K
272,1652284435,1652284435,KJSS Rumst,1652227200,1,0,0,5.0,0,1,30,1,1,,1.0,,,opwarmen 3x10,30,,,,,,0,r1iJvHbkTs7K
273,1652284530,1652284530,kjss outdoor,1652227200,1,0,11,50.0,0,6,6,1,1,,1.0,5.0,8.0,"7x10, laatste 6series eerste 6pijlen plotten en scoren",,,,,,,0,r1iJvHbkTs7K
274,1652290788,1652294048,kjss outdoor,1652227200,1,0,10,70.0,0,10,9,1,1,,1.0,5.0,,,,,,,,1.0,0,r1iJvHbkTs7K
275,1652294128,1652294128,kjss outdoor,1652227200,1,0,10,70.0,0,1,48,1,1,,2.0,6.0,,"resterende pijlen (4overschot 50m, opwarmen 70m)",48,,,,,,0,r1iJvHbkTs7K
276,1652356666,1652356666,Herentals,1652313600,1,0,13,50.0,0,1,220,1,2,,1.0,2.0,,"130pijlen 50m
80pijlen 30m
10cool down 5m ogen dicht",220,,,,,,0,r1iJvHbkTs7K
277,1652452318,1652452318,kjss outdoor,1652400000,1,0,10,70.0,0,1,200,1,2,,1.0,5.0,3.0,5keer 6pijlen in 2min was gelukt,200,,,,,,0,r1iJvHbkTs7K
279,1652557707,1652557784,Merksplas Kolonie,1652486400,1,1,10,70.0,0,6,6,1,1,,1.0,2.0,,,,331.0,,,,,0,r1iJvHbkTs7K
280,1652557707,1652557817,Merksplas Kolonie,1652486400,1,1,10,70.0,0,6,6,1,1,,1.0,3.0,,begon warmer te worden en zon draaide naar rechtsvoor (i' gezicht),,329.0,,,,,0,r1iJvHbkTs7K
281,1652557839,1652557839,Merksplas Kolonie,1652486400,1,1,10,70.0,0,6,6,1,1,,1.0,4.0,,"af en toe iets meer wind, wel warmer",,324.0,,,,,0,r1iJvHbkTs7K
282,1652557889,1652557889,Merksplas Kolonie,1652486400,1,1,10,70.0,0,6,6,1,1,,1.0,,,"zeer veel zon, heel warm maar terug beter gevoel in schieten, minder schokken en stoten en blijven hangen aan pees maar meer gevoelsmatig en op mooie timing en shotroutine (souplesse)",,333.0,,,,,0,r1iJvHbkTs7K
283,1652702206,1652702206,KJSS Rumst,1652659200,1,0,0,5.0,0,1,75,1,2,,2.0,5.0,,,75,,,,,,0,r1iJvHbkTs7K
284,1652702224,1652708892,KJSS Rumst,1652659200,1,0,10,90.0,0,1,50,1,2,,2.0,5.0,,,50,,,,,,0,r1iJvHbkTs7K
285,1652708926,1652717786,kjss outdoor,1652659200,1,0,10,70.0,0,1,20,1,2,,2.0,6.0,,,150,,,,,,0,r1iJvHbkTs7K
286,1652893513,1652893513,KJSS Rumst,1652832000,1,0,0,5.0,0,1,30,1,2,,1.0,1.0,,30pijlen opwarmen,30,,,,,,0,r1iJvHbkTs7K
287,1652895620,1652895982,KJSS Rumst,1652832000,1,0,11,50.0,0,1,50,1,2,,1.0,2.0,,"10 pijlen per serie, eerste 2 5sec ankeren dan schieten laatste 8 pijlen in 2minuten.

...wel pittig",70,,,,,,0,r1iJvHbkTs7K
288,1652899276,1652899276,KJSS Rumst,1652832000,1,0,10,70.0,0,1,100,1,2,,1.0,2.0,,"ging heel goed, goed gevoel, timing vlogen en zaten goed!",100,,,,,,0,r1iJvHbkTs7K
289,1652947506,1652947506,Herentals,1652918400,1,0,10,70.0,0,6,6,4,2,,1.0,1.0,,,,,,,,,0,r1iJvHbkTs7K
290,1652949472,1652949472,Herentals,1652918400,1,0,10,70.0,0,1,20,4,2,,1.0,,,opwarmen,20,,,,,,0,r1iJvHbkTs7K
291,1652952122,1652952122,Herentals,1652745600,1,0,10,70.0,0,1,250,1,2,,1.0,2.0,,,250,,,,,,0,r1iJvHbkTs7K
292,1653035395,1653035395,Herentals,1652918400,1,0,10,70.0,0,1,200,4,2,,1.0,,,"vanalles gedaan, competitierondes meeste 10, tegensteken, 30m uitschieten grote kaart

op een gegeven moment zware storm en ook eens in geschoten (je zag bijna niets)",200,,,,,,0,r1iJvHbkTs7K
293,1653035431,1653035431,KJSS Rumst,1653004800,1,0,0,5.0,0,1,40,1,2,,1.0,2.0,,opwarming,40,,,,,,0,r1iJvHbkTs7K
294,1653035893,1653037826,KJSS Rumst,1653004800,1,0,0,50.0,0,1,10,1,2,,1.0,,,"6x10 op 50m, serie 1,3 en 5 10 pijlen in 3min, andere series ‘normaal’.",60,,,,,,0,r1iJvHbkTs7K
295,1653039664,1653039664,kjss outdoor,1653004800,1,0,0,70.0,0,1,20,1,2,,2.0,3.0,,2x10 70m zonder blazoen,20,,,,,,0,r1iJvHbkTs7K
296,1653040125,1653040125,KJSS Rumst,1653004800,1,0,11,70.0,0,10,4,1,2,,3.0,4.0,2.0,,,,,,,,0,r1iJvHbkTs7K
297,1653041660,1653042296,KJSS Rumst,1653004800,1,0,10,70.0,0,10,4,1,2,,3.0,5.0,,naar het einde toe kwam er meer en meer wind op (code geel voorspeld tegen de middag) hierdoor raprap willen afwerken en af en toe wat fouten gemaakt die niet direct het gevolg zijn van de wind,,,,,,,0,r1iJvHbkTs7K
298,1653057723,1653057754,KJSS Rumst,1653004800,1,0,0,30.0,0,1,10,1,2,,3.0,6.0,,"net na onweer, nog wel veel wind",10,,,,,,0,r1iJvHbkTs7K
299,1653057747,1653057747,KJSS Rumst,1653004800,1,0,0,50.0,0,1,10,1,2,,3.0,6.0,,"na onweer, nog wind",10,,,,,,0,r1iJvHbkTs7K
300,1653057813,1653057813,KJSS Rumst,1653004800,1,0,10,90.0,0,1,10,5,2,,3.0,6.0,,"na onweer, wind",10,,,,,,0,r1iJvHbkTs7K
301,1653059336,1653060515,KJSS Rumst,1653004800,1,0,10,70.0,0,1,10,1,2,,2.0,6.0,,"nog redelijk wat wind maar begint op de klare

... zeer goed en stevig gevoel, alles in balans en valt tegelijk overal weg bij lossen. veel energie in de pijl en die gaat rechtdoor naar de 10(windstil) ook lukte het goed tegen te steken in de soms toch wel harde wind en kon vaak binnen geel blijven. 
goed gevoel!",40,,,,,,0,r1iJvHbkTs7K
302,1653160208,1653160208,KJSS Rumst,1653004800,1,0,0,5.0,0,1,30,1,2,,3.0,,,kort uitschieten met ogen dicht,30,,,,,,0,r1iJvHbkTs7K
303,1653296507,1653296507,Herentals,1653264000,1,0,10,70.0,0,9,4,4,2,,3.0,1.0,,,,,,,,,0,r1iJvHbkTs7K
304,1653331847,1653331847,Herentals,1653264000,1,0,10,70.0,0,1,60,1,1,,1.0,1.0,,"warm draaien 

9 zat steeds wat lager dan de rest",60,,,,,,0,r1iJvHbkTs7K
305,1653331927,1653331945,Herentals,1653264000,1,0,10,70.0,0,1,160,4,2,,3.0,1.0,,"nokpunt iets hoger gelegd, kale zat eerst hoog in de 4 nu hoog in de 8 70m",170,,,,,,0,r1iJvHbkTs7K
306,1653378337,1653378337,Herentals,1653350400,1,0,0,5.0,0,1,50,1,2,,1.0,3.0,,,50,,,,,,0,r1iJvHbkTs7K
307,1653385121,1653385121,Herentals,1653350400,1,0,13,50.0,0,1,20,1,2,,2.0,,,opwarmen,20,,,,,,0,r1iJvHbkTs7K
308,1653385161,1653385161,Herentals,1653350400,1,0,13,50.0,0,1,54,1,2,,2.0,3.0,,"6x9p alles buiten geel is pompen, 7keer moeten pompen",54,,,,,,0,r1iJvHbkTs7K
309,1653385190,1653385190,Herentals,1653350400,1,0,10,70.0,0,1,80,1,2,,2.0,3.0,,uitschieten 70m,80,,,,,,0,r1iJvHbkTs7K
310,1653396009,1653396009,Herentals,1653350400,1,0,10,70.0,0,1,80,1,2,,4.0,3.0,,,80,,,,,,0,r1iJvHbkTs7K
311,1653494737,1653494737,KJSS Rumst,1653436800,1,0,0,5.0,0,1,50,1,2,,3.0,6.0,,,50,,,,,,0,r1iJvHbkTs7K
312,1653495421,1653496598,KJSS Rumst,1653436800,1,0,13,50.0,0,1,10,1,2,,3.0,6.0,,,50,,,,,,0,r1iJvHbkTs7K
313,1653500119,1653500119,KJSS Rumst,1653436800,1,0,10,70.0,0,1,100,1,2,,3.0,7.0,,ondanks de wind gingen toch nog heel erg goed redelijk veel tienen af en toe kwam ik tot in het rood maar dat was meer door inschattingsfouten,100,,,,,,0,r1iJvHbkTs7K
314,1653576000,1653576000,KJSS Rumst,1653523200,1,0,0,5.0,0,1,50,1,2,,2.0,3.0,,"opgewarmd, wel wat stijf en stroef in het begin maar daarna kwam het los (iets later pas kunne beginnen omdat het uitgelopen was)",50,,,,,,0,r1iJvHbkTs7K
315,1653577426,1653657409,KJSS Rumst,1653523200,1,0,10,90.0,0,1,20,5,2,,2.0,5.0,,,50,,,,,,0,r1iJvHbkTs7K
316,1653579498,1656668583,KJSS Rumst,1653523200,1,2,10,90.0,0,9,4,1,2,,2.0,7.0,,wisselvallige wind,,,,,,,0,r1iJvHbkTs7K
317,1653582221,1653582221,KJSS Rumst,1653523200,1,0,10,70.0,0,1,20,1,2,,2.0,6.0,,,20,,,,,,0,r1iJvHbkTs7K
318,1653588119,1653591511,KJSS Rumst,1653523200,1,0,10,70.0,0,1,20,1,2,,2.0,6.0,,,100,,,,,,0,r1iJvHbkTs7K
319,1653656888,1653656888,KJSS Rumst,1653609600,1,0,0,5.0,0,1,30,1,2,,2.0,7.0,3.0,,30,,,,,,0,r1iJvHbkTs7K
320,1653658659,1653659487,KJSS Rumst,1653609600,1,0,10,90.0,0,1,20,5,2,,2.0,7.0,3.0,,30,,,,,,0,r1iJvHbkTs7K
321,1653661520,1653662610,KJSS Rumst,1653609600,1,0,10,70.0,0,1,20,1,2,,1.0,7.0,,,30,,,,,,0,r1iJvHbkTs7K
322,1653664020,1653664020,KJSS Rumst,1653609600,1,0,0,50.0,0,1,30,1,2,,2.0,6.0,3.0,,30,,,,,,0,r1iJvHbkTs7K
323,1653671349,1653671349,KJSS Rumst,1653609600,1,0,13,30.0,0,1,30,1,2,,2.0,6.0,3.0,,30,,,,,,0,r1iJvHbkTs7K
324,1653672026,1653676500,KJSS Rumst,1653609600,1,0,10,70.0,0,1,20,1,2,,2.0,4.0,3.0,,110,,,,,,0,r1iJvHbkTs7K
325,1653731149,1653731341,KJSS Rumst,1653696000,1,0,0,5.0,0,1,20,1,2,,2.0,4.0,,,30,,,,,,0,r1iJvHbkTs7K
326,1653731725,1653732371,KJSS Rumst,1653696000,1,0,10,70.0,0,1,10,1,2,,2.0,4.0,3.0,,30,,,,,,0,r1iJvHbkTs7K
328,1653732431,1653734742,KJSS Rumst,1653696000,1,0,13,50.0,0,1,0,1,2,,2.0,5.0,3.0,,30,,,,,,0,r1iJvHbkTs7K
329,1653736938,1653736938,KJSS Rumst,1653696000,1,0,0,5.0,0,1,35,1,2,,2.0,5.0,,moest optijd door,35,,,,,,0,r1iJvHbkTs7K
330,1653752013,1653752013,DKP Poppel,1653696000,1,0,10,70.0,0,1,126,1,2,,1.0,4.0,,rest op het feest geschoten met 9 pijlen telkens,126,,,,,,0,r1iJvHbkTs7K
331,1653809561,1654432730,Schijndel,1653782400,1,1,10,70.0,0,6,0,1,1,,,,,Proefpijlen,24,,,,,,0,r1iJvHbkTs7K
332,1653809561,1654432730,Schijndel,1653782400,1,1,10,70.0,0,6,6,1,1,,2.0,1.0,,,,332.0,,,,,0,r1iJvHbkTs7K
333,1653809561,1654432730,Schijndel,1653782400,1,1,10,70.0,0,6,6,1,1,,2.0,3.0,,"met een 3 (hapering in los en pees bleef hangen)

redelijk goed gemaakt wel, veel gangen op/boven niveau

laatste 2 gangen kwam er wind op en regen en kwam redelijk veel links 9 uit die mooi bij elkaar zaten, anders zat er heel veel meer in",,324.0,,,,,0,r1iJvHbkTs7K
334,1653982779,1653982779,Herentals,1653955200,1,0,10,5.0,0,1,50,1,2,,2.0,1.0,,opwarmen,50,,,,,,0,r1iJvHbkTs7K
335,1653987501,1653987501,Herentals,1653955200,1,0,10,70.0,0,1,50,1,2,,2.0,1.0,,rechts hoge dot,50,,,,,,0,r1iJvHbkTs7K
336,1653987530,1653987530,Herentals,1653955200,1,0,10,70.0,0,1,30,1,2,,2.0,1.0,,"aantal 10en tellen oer 3 gangen, 11 in totaal geschoten",30,,,,,,0,r1iJvHbkTs7K
337,1653991089,1653991089,Herentals,1653955200,1,0,10,70.0,0,1,70,1,2,,2.0,1.0,,"rustig schieten en letten op mooie techniek, bij alles goed doen zitten ze er goed in kale 380 zit rechts hoog in de 6",70,,,,,,0,r1iJvHbkTs7K
338,1654069977,1654073210,KSM merksplas,1654041600,1,0,10,50.0,0,1,30,1,2,,2.0,2.0,,,120,,,,,,0,r1iJvHbkTs7K
339,1654074762,1654078082,KSM merksplas,1654041600,1,0,10,70.0,0,1,10,1,2,,2.0,3.0,,,80,,,,,,0,r1iJvHbkTs7K
340,1654159586,1654161485,Herentals,1654128000,1,0,0,5.0,0,1,30,1,2,,1.0,1.0,,,40,,,,,,0,r1iJvHbkTs7K
341,1654159604,1654159604,Herentals,1654128000,1,0,10,70.0,0,1,24,1,2,,2.0,,,vizier goed zetten,24,,,,,,0,r1iJvHbkTs7K
342,1654159617,1654161469,Herentals,1654128000,1,0,10,70.0,0,6,6,1,2,,2.0,1.0,,"moest meer dan 54 schieten per gang

heel slecht, onstabiel gevoel bij moment van lossen, klicker iets naar achteren gezet en naar gevoel beter.",,,,,,,0,r1iJvHbkTs7K
343,1654161873,1654163644,Herentals,1654128000,1,0,10,70.0,0,6,2,1,2,,1.0,1.0,,doel 54,,,,,,1.0,0,r1iJvHbkTs7K
344,1654163661,1654163661,Herentals,1654128000,1,0,10,70.0,0,1,12,1,2,,1.0,1.0,,team met Maarten,12,,,,,,0,r1iJvHbkTs7K
345,1654166008,1654166008,Herentals,1654128000,1,0,10,50.0,0,1,30,1,2,,2.0,1.0,,losschieten,30,,,,,,0,r1iJvHbkTs7K
346,1654166044,1654166044,Herentals,1654128000,1,0,10,70.0,0,1,10,1,2,,1.0,1.0,,"70m goed gevoel eindigen, mooie ronde. alle pijlen binnen geel dus toch nog op okee gevoel gestopt",10,,,,,,0,r1iJvHbkTs7K
347,1654269917,1654269917,KJSS Rumst,1654214400,1,0,0,5.0,0,1,12,1,3,,2.0,1.0,,opwarmen,12,,,,,,0,r1iJvHbkTs7K
348,1654269959,1654269959,KJSS Rumst,1654214400,1,0,13,30.0,0,1,12,1,3,,2.0,1.0,,30m eens kijken wat het doet nokpunt en zit iets hoog maar vrij goed l/r zie foto,12,,,,,,0,r1iJvHbkTs7K
349,1654269980,1656668503,KJSS Rumst,1654214400,1,2,10,70.0,0,12,6,1,3,,2.0,1.0,,"pijlnummerplot

paars drukpunt",,,,,,1.0,0,r1iJvHbkTs7K
350,1654351930,1654351930,KJSS Rumst,1654300800,1,0,0,5.0,0,1,12,1,3,,1.0,2.0,,opwarmen,12,,,,,,0,r1iJvHbkTs7K
351,1654351957,1654351957,KJSS Rumst,1654300800,1,0,10,70.0,0,1,12,1,3,,1.0,3.0,,"70m vizier, goud drukpunt zie foto hoe ze vliegen",12,,,,,,0,r1iJvHbkTs7K
352,1654351980,1656415466,KJSS Rumst,1654300800,1,2,10,70.0,0,12,5,1,3,,1.0,3.0,,goud drukpunt pijlplotten,,,,,,1.0,0,r1iJvHbkTs7K
353,1654357319,1654357850,KJSS Rumst,1654300800,1,0,10,70.0,0,1,8,1,4,,1.0,4.0,,vizier test,24,,,,,,0,r1iJvHbkTs7K
